customerID,Churn,snapdate
6713-OKOMC,No,2024-04-01
8665-UTDHZ,Yes,2024-04-01
7760-OYPDY,Yes,2024-04-01
3410-YOQBQ,No,2024-04-01
1862-QRWPE,No,2024-04-01
9750-BOOHV,No,2024-04-01
6734-PSBAW,No,2024-04-01
2135-RXIHG,Yes,2024-04-01
5997-OPVFA,No,2024-04-01
8167-GJLRN,No,2024-04-01
1285-OKIPP,Yes,2024-04-01
2232-DMLXU,Yes,2024-04-01
9947-OTFQU,Yes,2024-04-01
3197-ARFOY,No,2024-04-01
5583-SXDAG,Yes,2024-04-01
4115-BNPJY,No,2024-04-01
5804-LEPIM,Yes,2024-04-01
8966-SNIZF,No,2024-04-01
7302-ZHMHP,No,2024-04-01
1708-PBBOA,No,2024-04-01
0111-KLBQG,No,2024-04-01
8734-DKSTZ,No,2024-04-01
0732-OCQOC,No,2024-04-01
5968-XQIVE,No,2024-04-01
3649-JPUGY,No,2024-04-01
7218-HKQFK,Yes,2024-04-01
3571-DPYUH,No,2024-04-01
2560-PPCHE,No,2024-04-01
5781-RFZRP,No,2024-04-01
8752-IMQOS,No,2024-04-01
8672-OAUPW,No,2024-04-01
6797-UCJHZ,No,2024-04-01
2391-IPLOP,No,2024-04-01
5533-RJFTJ,No,2024-04-01
0067-DKWBL,Yes,2024-04-01
8329-UTMVM,No,2024-04-01
6786-OBWQR,No,2024-04-01
3966-HRMZA,No,2024-04-01
7817-OMJNA,No,2024-04-01
2202-OUTMO,No,2024-04-01
2798-NYLMZ,No,2024-04-01
9146-JRIOX,No,2024-04-01
2316-ESMLS,No,2024-04-01
2732-ISEZX,No,2024-04-01
1258-YMZNM,No,2024-04-01
0297-RBCSG,No,2024-04-01
9625-QSTYE,Yes,2024-04-01
9904-EHEVJ,No,2024-04-01
7764-BDPEE,No,2024-04-01
3717-OFRTN,No,2024-04-01
6993-OHLXR,Yes,2024-04-01
6732-FZUGP,No,2024-04-01
4026-SKKHW,No,2024-04-01
7030-NJVDP,No,2024-04-01
7241-AJHFS,No,2024-04-01
0971-QIFJK,No,2024-04-01
9330-DHBFL,No,2024-04-01
0411-EZJZE,No,2024-04-01
4189-NAKJS,No,2024-04-01
8089-UZWLX,No,2024-04-01
0013-MHZWF,No,2024-04-01
8496-DMZUK,No,2024-04-01
5593-SUAOO,No,2024-04-01
2612-PHGOX,No,2024-04-01
8800-ZKRFW,No,2024-04-01
1866-NXPSP,No,2024-04-01
4791-QRGMF,Yes,2024-04-01
5469-NUJUR,No,2024-04-01
4238-HFHSN,No,2024-04-01
7684-XSZIY,No,2024-04-01
