customerID,Churn,snapdate
9763-GRSKD,No,2023-02-01
3841-NFECX,No,2023-02-01
8012-SOUDQ,No,2023-02-01
2273-QCKXA,No,2023-02-01
4767-HZZHQ,No,2023-02-01
0486-HECZI,Yes,2023-02-01
2876-GZYZC,No,2023-02-01
3780-YVMFA,No,2023-02-01
7654-YWJUF,No,2023-02-01
7100-FQPRV,No,2023-02-01
7841-TZDMQ,Yes,2023-02-01
2651-ZCBXV,No,2023-02-01
4075-JFPGR,No,2023-02-01
4385-GZQXV,Yes,2023-02-01
7534-BFESC,Yes,2023-02-01
1098-TDVUQ,No,2023-02-01
9385-EHGDO,No,2023-02-01
0513-RBGPE,No,2023-02-01
6563-VRERX,No,2023-02-01
3597-MVHJT,No,2023-02-01
0334-GDDSO,Yes,2023-02-01
9063-ZGTUY,Yes,2023-02-01
8592-PLTMQ,No,2023-02-01
4933-IKULF,No,2023-02-01
3552-CTCYF,No,2023-02-01
4332-MUOEZ,No,2023-02-01
8067-NIOYM,No,2023-02-01
3580-HYCSP,No,2023-02-01
7293-LSCDV,No,2023-02-01
0619-OLYUR,No,2023-02-01
6543-CPZMK,Yes,2023-02-01
5099-BAILX,Yes,2023-02-01
9576-ANLXO,Yes,2023-02-01
5642-MHDQT,No,2023-02-01
8262-COGGB,No,2023-02-01
1029-QFBEN,Yes,2023-02-01
6439-GTPCA,Yes,2023-02-01
8224-IVVPA,No,2023-02-01
7706-DZNKK,No,2023-02-01
7131-ZQZNK,No,2023-02-01
2239-JALAW,Yes,2023-02-01
9101-BWFSS,Yes,2023-02-01
6007-TCTST,No,2023-02-01
1937-OTUKY,No,2023-02-01
5898-IGSLP,No,2023-02-01
1907-UBQFC,Yes,2023-02-01
5146-CBVOE,No,2023-02-01
4208-UFFGW,Yes,2023-02-01
7294-TMAOP,Yes,2023-02-01
1206-EHBDD,No,2023-02-01
0929-HYQEW,No,2023-02-01
8329-GWVPJ,No,2023-02-01
1271-SJBGZ,Yes,2023-02-01
6166-ILMNY,Yes,2023-02-01
9036-CSKBW,No,2023-02-01
0343-QLUZP,No,2023-02-01
5859-HZYLF,No,2023-02-01
8807-ARQET,No,2023-02-01
9127-FHJBZ,No,2023-02-01
6807-SIWJI,No,2023-02-01
9824-BEMCV,Yes,2023-02-01
0178-SZBHO,No,2023-02-01
6766-HFKLA,No,2023-02-01
8780-IHCRN,No,2023-02-01
3108-PCCGG,No,2023-02-01
6393-WRYZE,Yes,2023-02-01
0661-WCQNQ,No,2023-02-01
4102-HLENU,No,2023-02-01
7596-IIWYC,No,2023-02-01
8039-ACLPL,No,2023-02-01
7024-OHCCK,Yes,2023-02-01
6510-UPNKS,No,2023-02-01
1735-XMJVH,No,2023-02-01
6979-TNDEU,No,2023-02-01
8016-ZMGMO,No,2023-02-01
7898-PDWQE,No,2023-02-01
3703-VAVCL,Yes,2023-02-01
9957-YODKZ,No,2023-02-01
3070-FNFZQ,No,2023-02-01
7643-RCHXS,No,2023-02-01
3399-BMLVW,No,2023-02-01
2439-LYPMQ,No,2023-02-01
3049-NDXFL,Yes,2023-02-01
5047-LHVLY,Yes,2023-02-01
5740-YHGTW,No,2023-02-01
6435-SRWBJ,No,2023-02-01
3877-JRJIP,Yes,2023-02-01
4137-JOPHL,No,2023-02-01
7279-BUYWN,Yes,2023-02-01
3096-IZETN,Yes,2023-02-01
5149-QYTTU,No,2023-02-01
7321-KKSDU,No,2023-02-01
3537-RYBHH,No,2023-02-01
3566-HJGPK,No,2023-02-01
6770-XUAGN,Yes,2023-02-01
6637-KYRCV,No,2023-02-01
2792-VPPET,No,2023-02-01
9614-RMGHA,Yes,2023-02-01
5445-UTODQ,Yes,2023-02-01
4514-GFCFI,Yes,2023-02-01
3074-GQWYX,Yes,2023-02-01
3090-LETTY,No,2023-02-01
4872-JCVCA,No,2023-02-01
8624-GIOUT,Yes,2023-02-01
6661-EIPZC,No,2023-02-01
3744-ZBHON,No,2023-02-01
8945-MUQUF,Yes,2023-02-01
5628-FCGYG,No,2023-02-01
8220-OCUFY,No,2023-02-01
5003-XZWWO,No,2023-02-01
7036-TYDEC,No,2023-02-01
5242-UOWHD,No,2023-02-01
0829-DDVLK,No,2023-02-01
4140-MUHUG,Yes,2023-02-01
7470-MCQTK,Yes,2023-02-01
4967-WPNCF,No,2023-02-01
1104-FEJAM,No,2023-02-01
8739-XNIKG,No,2023-02-01
6993-YGFJV,No,2023-02-01
1226-JZNKR,No,2023-02-01
3503-TYDAY,No,2023-02-01
1821-BUCWY,No,2023-02-01
7602-MVRMB,No,2023-02-01
2143-LJULT,No,2023-02-01
7641-TQFHN,No,2023-02-01
3707-GNWHM,Yes,2023-02-01
0722-SVSFK,No,2023-02-01
8129-GMVGI,No,2023-02-01
9600-UDOPK,Yes,2023-02-01
4526-ZJJTM,No,2023-02-01
5202-IVJNU,Yes,2023-02-01
0014-BMAQU,No,2023-02-01
5609-IMCGG,No,2023-02-01
4531-AUZNK,No,2023-02-01
2397-BRLOM,Yes,2023-02-01
3594-BDSOA,No,2023-02-01
1169-SAOCL,No,2023-02-01
1179-INLAT,No,2023-02-01
6100-QQHEB,Yes,2023-02-01
5013-SBUIH,Yes,2023-02-01
8433-WPJTV,No,2023-02-01
1699-UOTXU,No,2023-02-01
2277-DJJDL,No,2023-02-01
1400-WIVLL,No,2023-02-01
1732-VHUBQ,Yes,2023-02-01
5622-UEJFI,No,2023-02-01
