customerID,Churn,snapdate
8091-TTVAX,No,2024-07-01
6827-IEAUQ,No,2024-07-01
6575-SUVOI,No,2024-07-01
1891-QRQSA,No,2024-07-01
7233-PAHHL,No,2024-07-01
5712-AHQNN,No,2024-07-01
8587-XYZSF,No,2024-07-01
1679-JRFBR,No,2024-07-01
6727-IOTLZ,No,2024-07-01
2984-RGEYA,No,2024-07-01
7157-SMCFK,No,2024-07-01
8937-RDTHP,Yes,2024-07-01
9514-JDSKI,Yes,2024-07-01
6366-ZGQGL,Yes,2024-07-01
2294-SALNE,No,2024-07-01
1557-EMYVT,No,2024-07-01
2379-GYFLQ,No,2024-07-01
4115-NZRKS,No,2024-07-01
6122-EFVKN,No,2024-07-01
0224-RLWWD,No,2024-07-01
5233-AOZUF,No,2024-07-01
2181-UAESM,No,2024-07-01
8847-GEOOQ,No,2024-07-01
1304-BCCFO,No,2024-07-01
0388-EOPEX,Yes,2024-07-01
5956-VKDTT,Yes,2024-07-01
4234-XTNEA,No,2024-07-01
2075-PUEPR,No,2024-07-01
5756-JYOJT,No,2024-07-01
0459-SPZHJ,No,2024-07-01
2804-ETQDK,No,2024-07-01
1775-KWJKQ,No,2024-07-01
5845-BZZIB,No,2024-07-01
3276-HDUEG,Yes,2024-07-01
9620-QJREV,No,2024-07-01
9661-JALZV,No,2024-07-01
1216-JWVUX,No,2024-07-01
1410-RSCMR,No,2024-07-01
3900-AQPHZ,Yes,2024-07-01
5726-CVNYA,No,2024-07-01
8098-TDCBU,No,2024-07-01
3487-EARAT,No,2024-07-01
8713-IGZSO,No,2024-07-01
1764-VUUMT,No,2024-07-01
6259-WJQLC,No,2024-07-01
3865-YIOTT,No,2024-07-01
5787-KXGIY,No,2024-07-01
8467-WYNSR,No,2024-07-01
0556-FJEGU,No,2024-07-01
4883-KCPZJ,No,2024-07-01
7426-RHZGU,No,2024-07-01
4145-UQXUQ,Yes,2024-07-01
7013-PSXHK,No,2024-07-01
7771-ZONAT,No,2024-07-01
8590-YFFQO,No,2024-07-01
2176-LVPNX,No,2024-07-01
5293-WXJAK,Yes,2024-07-01
4320-QMLLA,No,2024-07-01
1641-RQDAY,No,2024-07-01
1579-KLYDT,Yes,2024-07-01
4291-SHSBH,No,2024-07-01
1689-MRZQR,Yes,2024-07-01
7617-EYGLW,No,2024-07-01
1257-SXUXQ,No,2024-07-01
8390-FESFV,No,2024-07-01
1661-CZBAU,No,2024-07-01
4656-CAURT,No,2024-07-01
7722-VJRQD,No,2024-07-01
9793-WECQC,No,2024-07-01
1934-MKPXS,No,2024-07-01
7861-UVUFT,Yes,2024-07-01
9046-DQMTP,No,2024-07-01
0222-CNVPT,No,2024-07-01
9283-LZQOH,Yes,2024-07-01
3254-YRILK,Yes,2024-07-01
9314-IJWSQ,No,2024-07-01
4881-GQJTW,No,2024-07-01
2245-ADZFJ,No,2024-07-01
7675-OZCZG,Yes,2024-07-01
8387-MOJJT,Yes,2024-07-01
3092-IGHWF,Yes,2024-07-01
1899-VXWXM,Yes,2024-07-01
3307-TLCUD,No,2024-07-01
4737-AQCPU,No,2024-07-01
1696-MZVAU,No,2024-07-01
6303-KFWSL,No,2024-07-01
9705-IOVQQ,No,2024-07-01
7801-CEDNV,No,2024-07-01
7198-GLXTC,Yes,2024-07-01
8401-EMUWF,No,2024-07-01
2085-BOJKI,No,2024-07-01
3132-TVFDZ,Yes,2024-07-01
3669-OYSJI,Yes,2024-07-01
9938-PRCVK,No,2024-07-01
1636-NTNCO,No,2024-07-01
0129-QMPDR,No,2024-07-01
3247-MHJKM,No,2024-07-01
0564-MUUQK,No,2024-07-01
7892-QVYKW,No,2024-07-01
3365-SAIGS,No,2024-07-01
6845-RGTYS,Yes,2024-07-01
3753-TSEMP,Yes,2024-07-01
2038-LLMLM,No,2024-07-01
5986-WWXDV,No,2024-07-01
2251-PYLPB,No,2024-07-01
8383-SGHJU,No,2024-07-01
6082-OQFBA,No,2024-07-01
0248-IPDFW,No,2024-07-01
1895-QTKDO,No,2024-07-01
7622-FWGEW,No,2024-07-01
8076-FEZKJ,No,2024-07-01
6479-SZPLM,No,2024-07-01
1813-JLKWR,No,2024-07-01
8064-RAVOH,No,2024-07-01
7401-JIXNM,No,2024-07-01
8499-BRXTD,No,2024-07-01
5499-ECUTN,No,2024-07-01
3981-QSVQI,No,2024-07-01
0730-BGQGF,No,2024-07-01
3771-PZOBW,No,2024-07-01
1623-NLDOT,Yes,2024-07-01
0023-UYUPN,No,2024-07-01
5908-QMGOE,Yes,2024-07-01
3200-MNQTF,No,2024-07-01
9206-GVPEQ,Yes,2024-07-01
5829-NVSQN,No,2024-07-01
9825-YCXWZ,No,2024-07-01
3547-LQRIK,No,2024-07-01
9153-BTBVV,No,2024-07-01
3750-RNQKR,No,2024-07-01
8198-RKSZG,No,2024-07-01
9018-PCIOK,No,2024-07-01
4727-MCYZG,No,2024-07-01
2150-OEGBV,No,2024-07-01
5445-GLVOT,No,2024-07-01
5133-VRSAB,No,2024-07-01
9929-PLVPA,No,2024-07-01
4139-SUGLD,Yes,2024-07-01
3470-OBUET,No,2024-07-01
9163-GHAYE,No,2024-07-01
3763-GCZHZ,Yes,2024-07-01
0635-WKOLD,No,2024-07-01
5485-ITNPC,No,2024-07-01
8148-NLEGT,No,2024-07-01
2668-TZSPS,No,2024-07-01
0674-DGMAQ,No,2024-07-01
7740-BTPUX,No,2024-07-01
5260-UMPWX,No,2024-07-01
9443-JUBUO,No,2024-07-01
4177-JPDFU,No,2024-07-01
2160-GPFXD,No,2024-07-01
5696-EXCYS,No,2024-07-01
5151-HQRDG,No,2024-07-01
9500-IWPXQ,No,2024-07-01
6032-IGALN,Yes,2024-07-01
8809-XKHMD,No,2024-07-01
2468-SJFLM,No,2024-07-01
9909-DFRJA,No,2024-07-01
8393-DLHGA,Yes,2024-07-01
1231-YNDEK,No,2024-07-01
0585-EGDDA,No,2024-07-01
2703-AMTUL,No,2024-07-01
1536-YHDOE,No,2024-07-01
6772-KSATR,Yes,2024-07-01
7284-BUYEC,No,2024-07-01
9122-UMROB,No,2024-07-01
7593-XFKDI,Yes,2024-07-01
9124-LHCJQ,Yes,2024-07-01
2883-ILGWO,No,2024-07-01
7636-PEPNS,No,2024-07-01
4854-SSLTN,No,2024-07-01
8174-TBVCF,No,2024-07-01
8950-MTZNV,No,2024-07-01
4840-ORQXB,No,2024-07-01
0975-VOOVL,No,2024-07-01
6814-ZPWFQ,No,2024-07-01
9474-PHLYD,Yes,2024-07-01
6999-CHVCF,No,2024-07-01
1730-ZMAME,No,2024-07-01
6128-CZOMY,Yes,2024-07-01
0491-KAPQG,No,2024-07-01
2203-GHNWN,No,2024-07-01
0612-RTZZA,Yes,2024-07-01
9378-FXTIZ,Yes,2024-07-01
7159-FVYPK,No,2024-07-01
9209-NWPGU,No,2024-07-01
3082-YVEKW,No,2024-07-01
0412-UCCNP,No,2024-07-01
0684-AOSIH,Yes,2024-07-01
6712-OAWRH,Yes,2024-07-01
8573-JGCZW,No,2024-07-01
4626-OZDTJ,No,2024-07-01
7291-CDTMJ,No,2024-07-01
2018-PZKMU,No,2024-07-01
3824-RHKVR,No,2024-07-01
3882-IYOIJ,No,2024-07-01
1304-NECVQ,Yes,2024-07-01
9861-PDSZP,No,2024-07-01
5382-TEMLV,No,2024-07-01
2987-BJXIK,No,2024-07-01
6689-KXGBO,Yes,2024-07-01
4098-NAUKP,No,2024-07-01
9667-EQRXU,Yes,2024-07-01
2688-BHGOG,No,2024-07-01
0670-KDOMA,No,2024-07-01
6627-CFOSN,No,2024-07-01
6834-NXDCA,Yes,2024-07-01
2649-HWLYB,No,2024-07-01
1905-OEILC,No,2024-07-01
7137-NAXML,No,2024-07-01
5797-APWZC,Yes,2024-07-01
3066-RRJIO,Yes,2024-07-01
5939-XAIXZ,No,2024-07-01
1043-YCUTE,Yes,2024-07-01
2091-RFFBA,Yes,2024-07-01
1431-AIDJQ,No,2024-07-01
4194-FJARJ,No,2024-07-01
0595-ITUDF,No,2024-07-01
4781-ZXYGU,No,2024-07-01
3373-YZZYM,No,2024-07-01
8042-RNLKO,No,2024-07-01
3891-NLXJB,No,2024-07-01
6695-AMZUF,No,2024-07-01
9541-ZPSEA,No,2024-07-01
3120-FAZKD,No,2024-07-01
0707-HOVVN,No,2024-07-01
2154-KVJFF,Yes,2024-07-01
1385-TQOZW,No,2024-07-01
6377-WHAOX,No,2024-07-01
1897-RCFUM,No,2024-07-01
6723-CEGQI,No,2024-07-01
4760-XOHVN,Yes,2024-07-01
3178-CIFOT,No,2024-07-01
8082-GHXOP,No,2024-07-01
0265-PSUAE,No,2024-07-01
7550-WIQVA,No,2024-07-01
1052-QJIBV,No,2024-07-01
1682-VCOIO,No,2024-07-01
5795-BKOYE,No,2024-07-01
7067-KSAZT,Yes,2024-07-01
5174-RNGBH,Yes,2024-07-01
6478-HRRCZ,No,2024-07-01
7515-LODFU,No,2024-07-01
8125-QPFJD,No,2024-07-01
8875-AKBYH,No,2024-07-01
5281-BUZGT,Yes,2024-07-01
5566-SOEZD,No,2024-07-01
7379-FNIUJ,No,2024-07-01
1987-AUELQ,No,2024-07-01
7740-KKCXF,No,2024-07-01
9367-TCUYN,No,2024-07-01
5429-LWCMV,No,2024-07-01
3255-GRXMG,No,2024-07-01
5995-SNNEW,No,2024-07-01
5774-XZTQC,No,2024-07-01
1383-EZRWL,Yes,2024-07-01
3850-OKINF,No,2024-07-01
8807-OPMBM,No,2024-07-01
9507-HSMMZ,No,2024-07-01
3507-GASNP,No,2024-07-01
3511-BFTJW,No,2024-07-01
1755-RMCXH,No,2024-07-01
2615-YVMYX,No,2024-07-01
8780-IXSTS,Yes,2024-07-01
0756-MPZRL,No,2024-07-01
9564-KCLHR,Yes,2024-07-01
4565-EVZMJ,No,2024-07-01
6559-PDZLR,No,2024-07-01
2786-GCDPI,No,2024-07-01
2162-FRZAA,No,2024-07-01
3733-UOCWF,No,2024-07-01
1597-FZREH,Yes,2024-07-01
3026-ATZYV,No,2024-07-01
4277-UDIEF,No,2024-07-01
2799-TSLAG,No,2024-07-01
3173-NVMPX,No,2024-07-01
8174-LNWMW,No,2024-07-01
6072-NUQCB,No,2024-07-01
4654-ULTTN,No,2024-07-01
5063-IUOKK,No,2024-07-01
9670-BPNXF,No,2024-07-01
5567-GZKQY,No,2024-07-01
9752-ZNQUT,No,2024-07-01
5915-DGNVC,No,2024-07-01
3948-FVVRP,No,2024-07-01
8204-TIFGJ,No,2024-07-01
1580-BMCMR,No,2024-07-01
7480-SPLEF,No,2024-07-01
8645-KOMJQ,No,2024-07-01
3500-RMZLT,Yes,2024-07-01
3422-LYEPQ,Yes,2024-07-01
6017-PPLPX,Yes,2024-07-01
3398-ZOUAA,Yes,2024-07-01
4550-EVXNY,Yes,2024-07-01
2709-UQGNP,No,2024-07-01
7248-VZQLC,Yes,2024-07-01
4192-GORJT,Yes,2024-07-01
4430-YHXGG,No,2024-07-01
1324-NLTJE,Yes,2024-07-01
0687-ZVTHB,Yes,2024-07-01
5685-IIXLY,Yes,2024-07-01
9090-SGQXL,Yes,2024-07-01
2516-XSJKX,No,2024-07-01
3387-PLKUI,No,2024-07-01
4024-CSNBY,No,2024-07-01
5553-AOINX,No,2024-07-01
3896-RCYYE,No,2024-07-01
