customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
8665-UTDHZ,Yes,2024-04-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,4.0,Employed,60–100k,30.2,175.33,2.0,1.0
7760-OYPDY,Yes,2024-04-01,Month-to-month,Yes,Electronic check,No,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,80.65,328.57,5.0,2.0
1862-QRWPE,No,2024-04-01,Two year,No,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,YeB,No internet service,No internet service,No internet service,No,Yes,Yes,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,20.65,73.35,0.0,3.0
9750-BOOHV,No,2024-04-01,One year,No,Mailed check,Yes,Annual,No,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,No,No,Yes,Yes,female,0.0,No,No,College,2.0,Employed,60–100k,30.15,76.68,4.0,2.0
5997-OPVFA,No,2024-04-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,yes,Yes,Yes,Yes,male,0.0,Yes,No,College,3.0,Retired,100–150k,89.05,241.08,5.0,2.0
8167-GJLRN,No,2024-04-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,No,No,No phone service,DSL,NO ,No,No,Yes,No,No,No,Yes,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,30.4,190.78,4.0,2.0
9947-OTFQU,Yes,2024-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,No,Yes,Yes,male,1.0,No,No,College,1.0,Retired,100–150k,74.4,178.49,0.0,2.0
3197-ARFOY,No,2024-04-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,Bachelor,1.0,Retired,>150k,105.0,280.27,7.0,ORPH-c0f280be
5583-SXDAG,Yes,2024-04-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,Yes,No,male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,70.0,199.25,0.0,3.0
8966-SNIZF,No,2024-04-01,Two year,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.45,0.0,4.0,2.0
7302-ZHMHP,No,2024-04-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,1.0,Employed,60–100k,19.15,0.0,0.0,2.0
1708-PBBOA,No,2024-04-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,54.75,196.66,3.0,3.0
8734-DKSTZ,No,2024-04-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,85.95,303.85,1.0,3.0
0732-OCQOC,No,2024-04-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,25.05,68.1,5.0,2.0
5968-XQIVE,No,2024-04-01,One year,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,89.7,283.22,9.0,1.0
7218-HKQFK,Yes,2024-04-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes, Yes  ,No,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,94.2,349.99,5.0,2.0
3571-DPYUH,No,2024-04-01,One year,Yes,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,94.7,268.86,0.0,2.0
2560-PPCHE,No,2024-04-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,105.05,335.98,2.0,2.0
5781-RFZRP,No,2024-04-01,Two year,No,Credit card (automatic),No,Quarter,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,73.5,105.42,6.0,2.0
8752-IMQOS,No,2024-04-01,One year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,20.1,3.02,4.0,3.0
8672-OAUPW,No,2024-04-01,One year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,No,No,No,Yes,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,47.85,80.98,7.0,2.0
6797-UCJHZ,No,2024-04-01,One year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,104.6,296.81,0.0,2.0
2391-IPLOP,No,2024-04-01,One year,Yes,Electronic check,Yes,Semiann,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes,No,No,No,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,69.65,136.96,0.0,3.0
5533-RJFTJ,No,2024-04-01,Month-to-month,Yes,Bank transfer (automatic),No,Monthly,No,Yes,No,No phone service,DSL,No, No  ,Yes,No,No,No,Yes,Yes,No,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,30.2,163.85,0.0,4.0
8329-UTMVM,No,2024-04-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,male,1.0,No,No,Bachelor,1.0,Retired,>150k,104.65,283.64,5.0,3.0
6786-OBWQR,No,2024-04-01,One yNar,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,No,No,female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,80.85,336.54,2.0,3.0
3966-HRMZA,No,2024-04-01,Month-to-month,No,Mailed check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,No,No,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,75.05,200.69,5.0,2.0
