customerID,Churn,snapdate
0280-XJGEX,Yes,2024-06-01
7310-EGVHZ,No,2024-06-01
7495-OOKFY,Yes,2024-06-01
8028-PNXHQ,No,2024-06-01
6067-NGCEU,No,2024-06-01
4846-WHAFZ,Yes,2024-06-01
3091-FYHKI,Yes,2024-06-01
9073-ZZIAY,No,2024-06-01
0691-JVSYA,Yes,2024-06-01
9680-NIAUV,No,2024-06-01
4709-LKHYG,No,2024-06-01
7083-MIOPC,No,2024-06-01
3282-ZISZV,No,2024-06-01
4716-HHKQH,No,2024-06-01
4847-TAJYI,No,2024-06-01
2799-ARNLO,No,2024-06-01
0122-OAHPZ,Yes,2024-06-01
0219-YTZUE,Yes,2024-06-01
2805-EDJPQ,No,2024-06-01
9967-ATRFS,No,2024-06-01
5973-EJGDP,No,2024-06-01
2957-LOLHO,Yes,2024-06-01
0256-LTHVJ,Yes,2024-06-01
4104-PVRPS,No,2024-06-01
5756-OZRIO,No,2024-06-01
8677-HDZEE,No,2024-06-01
1297-VQDRP,No,2024-06-01
1982-FEBTD,No,2024-06-01
4710-FDUIZ,Yes,2024-06-01
0215-BQKGS,No,2024-06-01
6689-VRRTK,No,2024-06-01
7665-VIGUD,No,2024-06-01
1140-UKVZG,No,2024-06-01
9092-GDZKO,No,2024-06-01
2276-YDAVZ,Yes,2024-06-01
5433-KYGHE,No,2024-06-01
7564-GHCVB,No,2024-06-01
3115-CZMZD,No,2024-06-01
5842-POCOP,Yes,2024-06-01
9871-ELEYA,No,2024-06-01
3551-GAEGL,No,2024-06-01
2672-TGEFF,No,2024-06-01
7905-TVXTA,No,2024-06-01
5073-WXOYN,Yes,2024-06-01
9227-LUNBG,Yes,2024-06-01
5993-BQHEA,No,2024-06-01
4750-ZRXIU,Yes,2024-06-01
0851-DFJKB,No,2024-06-01
8919-FYFQZ,Yes,2024-06-01
9108-EQPNQ,No,2024-06-01
4065-JJAVA,No,2024-06-01
2632-TACXW,No,2024-06-01
5669-SRAIP,Yes,2024-06-01
0655-RBDUG,Yes,2024-06-01
8659-IOOPU,No,2024-06-01
7627-JKIAZ,Yes,2024-06-01
3156-QLHBO,No,2024-06-01
8777-PVYGU,No,2024-06-01
0107-WESLM,Yes,2024-06-01
5232-NXPAY,No,2024-06-01
6980-IMXXE,No,2024-06-01
1299-AURJA,No,2024-06-01
2026-TGDHM,Yes,2024-06-01
9681-KYGYB,No,2024-06-01
3022-BEXHZ,No,2024-06-01
6599-RCLCJ,Yes,2024-06-01
0121-SNYRK,No,2024-06-01
7073-QETQY,No,2024-06-01
4291-HPAXL,No,2024-06-01
2592-YKDIF,No,2024-06-01
1830-GGFNM,No,2024-06-01
6439-LAJXL,No,2024-06-01
5899-OUVKV,No,2024-06-01
7079-QRCBC,Yes,2024-06-01
6416-YJTTB,No,2024-06-01
0661-XEYAN,Yes,2024-06-01
8519-QJGJD,Yes,2024-06-01
7776-QGYJC,No,2024-06-01
5014-WUQMG,No,2024-06-01
0620-XEFWH,No,2024-06-01
3374-PZLXD,No,2024-06-01
1478-VPOAD,No,2024-06-01
6625-FLENO,No,2024-06-01
9158-VCTQB,Yes,2024-06-01
7359-WWYJV,No,2024-06-01
1702-CCFNJ,No,2024-06-01
1015-OWJKI,No,2024-06-01
2057-BOYKM,No,2024-06-01
2007-QVGAW,No,2024-06-01
4193-IBKSW,No,2024-06-01
0817-HSUSE,No,2024-06-01
8286-AFUYI,No,2024-06-01
1612-EOHDH,Yes,2024-06-01
0973-KYVNF,No,2024-06-01
3466-WAESX,No,2024-06-01
7188-CBBBA,No,2024-06-01
1964-SVLEA,No,2024-06-01
5054-IEXZT,Yes,2024-06-01
9675-ICXCT,No,2024-06-01
9828-AOQLM,Yes,2024-06-01
7328-OWMOM,No,2024-06-01
8305-VHZBZ,Yes,2024-06-01
6173-ITPWD,Yes,2024-06-01
3061-BCKYI,No,2024-06-01
5555-RNPGT,No,2024-06-01
7607-QKKTJ,No,2024-06-01
8051-HJRLT,Yes,2024-06-01
7978-DKUQH,No,2024-06-01
2038-OEQZH,No,2024-06-01
6922-NCEDI,No,2024-06-01
5197-YPYBZ,No,2024-06-01
8097-VBQTZ,No,2024-06-01
0336-PIKEI,No,2024-06-01
0219-QAERP,No,2024-06-01
9339-FIIJL,No,2024-06-01
9154-QDGTH,No,2024-06-01
4981-FLTMF,No,2024-06-01
2789-HQBOU,No,2024-06-01
5498-IBWPI,No,2024-06-01
5136-KCKGI,Yes,2024-06-01
7021-XSNYE,No,2024-06-01
8314-DPQHL,No,2024-06-01
1197-BVMVG,No,2024-06-01
6164-HXUGH,No,2024-06-01
8622-ZLFKO,No,2024-06-01
9565-AXSMR,No,2024-06-01
5397-NSKQG,No,2024-06-01
9137-NOQKA,No,2024-06-01
4074-SJFFA,Yes,2024-06-01
0962-CQPWQ,No,2024-06-01
0137-OCGAB,Yes,2024-06-01
4837-QUSFT,No,2024-06-01
9481-WHGWY,No,2024-06-01
8429-XIBUM,Yes,2024-06-01
3976-HXHCE,No,2024-06-01
5996-DAOQL,No,2024-06-01
3518-PZXZQ,No,2024-06-01
6857-VWJDT,Yes,2024-06-01
2770-NSVDG,No,2024-06-01
3904-UKFRE,No,2024-06-01
6484-LATFU,No,2024-06-01
5993-JSUWV,No,2024-06-01
0233-FTHAV,No,2024-06-01
0148-DCDOS,Yes,2024-06-01
7854-EDSSA,Yes,2024-06-01
6203-HBZPA,No,2024-06-01
5220-AGAAX,No,2024-06-01
2249-YPRNG,Yes,2024-06-01
0596-BQCEQ,Yes,2024-06-01
2239-CFOUJ,No,2024-06-01
2065-MMKGR,No,2024-06-01
5795-KTGUD,No,2024-06-01
0960-HUWBM,No,2024-06-01
5762-TJXGK,No,2024-06-01
9931-DCEZH,No,2024-06-01
0396-YCHWO,No,2024-06-01
3181-VTHOE,No,2024-06-01
9099-FTUHS,No,2024-06-01
9766-HGEDE,No,2024-06-01
1407-DIGZV,No,2024-06-01
4032-RMHCI,No,2024-06-01
0928-JMXNP,No,2024-06-01
8123-QBNAZ,No,2024-06-01
7112-OPOTK,Yes,2024-06-01
2041-JIJCI,No,2024-06-01
4232-JGKIY,No,2024-06-01
4573-JKNAE,No,2024-06-01
4536-PLEQY,No,2024-06-01
2516-VQRRV,Yes,2024-06-01
4683-WYDOU,No,2024-06-01
5294-DMSFH,No,2024-06-01
1698-XFZCI,No,2024-06-01
0326-VDYXE,No,2024-06-01
7599-FKVXZ,Yes,2024-06-01
5968-VXZLG,No,2024-06-01
4063-EIKNQ,No,2024-06-01
4318-RAJVY,No,2024-06-01
6134-KWTBV,No,2024-06-01
6506-EYCNH,No,2024-06-01
9540-JYROE,Yes,2024-06-01
1925-LFCZZ,No,2024-06-01
3878-AVSOQ,No,2024-06-01
8106-GWQOK,No,2024-06-01
1723-HKXJQ,Yes,2024-06-01
7032-LMBHI,No,2024-06-01
6961-VCPMC,Yes,2024-06-01
0191-EQUUH,No,2024-06-01
1816-FLZDK,No,2024-06-01
8260-NGFNY,Yes,2024-06-01
6278-FEPBZ,No,2024-06-01
6837-HAEVO,No,2024-06-01
9169-BSVIN,No,2024-06-01
7128-GGCNO,No,2024-06-01
7340-KEFQE,No,2024-06-01
5816-SCGFC,No,2024-06-01
8749-TZYEC,No,2024-06-01
5396-IZEPB,No,2024-06-01
4505-EXZHB,Yes,2024-06-01
3441-CGZJH,No,2024-06-01
9769-TSBZE,No,2024-06-01
9667-TKTVZ,No,2024-06-01
5196-WPYOW,No,2024-06-01
7446-YPODE,No,2024-06-01
7683-CBDKJ,Yes,2024-06-01
2476-YGEFM,No,2024-06-01
3982-JGSFD,No,2024-06-01
2208-UGTGR,No,2024-06-01
5214-CHIWJ,No,2024-06-01
7858-GTZSP,No,2024-06-01
2428-ZMCTB,No,2024-06-01
3683-QKIUE,Yes,2024-06-01
4664-NJCMS,No,2024-06-01
9054-FOWNV,No,2024-06-01
3814-MLAXC,Yes,2024-06-01
2114-MGINA,Yes,2024-06-01
6288-LBEAR,No,2024-06-01
5325-UWTWJ,No,2024-06-01
6996-KNSML,Yes,2024-06-01
7632-YUTXB,No,2024-06-01
2057-ZBLPD,Yes,2024-06-01
1792-UXAFY,Yes,2024-06-01
4749-OJKQU,No,2024-06-01
1455-UGQVH,Yes,2024-06-01
2665-NPTGL,No,2024-06-01
8606-OEGQZ,No,2024-06-01
8580-QVLOC,Yes,2024-06-01
5360-LJCNJ,No,2024-06-01
5914-XRFQB,No,2024-06-01
6855-VLGOS,No,2024-06-01
9256-JTBNZ,No,2024-06-01
6987-XQSJT,Yes,2024-06-01
1820-DJFPH,No,2024-06-01
2091-MJTFX,Yes,2024-06-01
6402-ZFPPI,Yes,2024-06-01
0463-TXOAK,No,2024-06-01
7544-ZVIKX,No,2024-06-01
1319-YLZJG,No,2024-06-01
5729-KLZAR,Yes,2024-06-01
8627-EHGIP,Yes,2024-06-01
2284-VFLKH,No,2024-06-01
8631-WUXGY,No,2024-06-01
8510-BBWMU,No,2024-06-01
0440-UEDAI,No,2024-06-01
2320-YKQBO,No,2024-06-01
4432-ADRLB,Yes,2024-06-01
4994-OBRSZ,No,2024-06-01
9842-EFSYY,No,2024-06-01
1627-AFWVJ,No,2024-06-01
7852-LECYP,No,2024-06-01
5360-XGYAZ,No,2024-06-01
1261-FWTTE,No,2024-06-01
7298-IZWLY,No,2024-06-01
4828-FAZPK,No,2024-06-01
8050-WYBND,No,2024-06-01
2676-SSLTO,No,2024-06-01
9258-CNWAC,No,2024-06-01
6892-XPFPU,Yes,2024-06-01
5439-WIKXB,No,2024-06-01
2480-SQIOB,No,2024-06-01
7096-ZNBZI,No,2024-06-01
7668-XCFYV,No,2024-06-01
0302-JOIVN,Yes,2024-06-01
2851-STERV,No,2024-06-01
7673-BQGKU,No,2024-06-01
2242-MFOTG,No,2024-06-01
1935-IMVBB,No,2024-06-01
3143-JQEGI,Yes,2024-06-01
8992-OBVDG,No,2024-06-01
4043-MKDTV,No,2024-06-01
