customerID,Churn,snapdate
4183-MYFRB,No,2023-12-01
8168-UQWWF,Yes,2023-12-01
5954-BDFSG,No,2023-12-01
3887-PBQAO,No,2023-12-01
4598-XLKNJ,Yes,2023-12-01
9445-ZUEQE,No,2023-12-01
0390-DCFDQ,Yes,2023-12-01
7554-NEWDD,No,2023-12-01
3712-PKXZA,No,2023-12-01
3645-DEYGF,No,2023-12-01
6496-JDSSB,No,2023-12-01
9227-UAQFT,No,2023-12-01
5046-NUHWD,No,2023-12-01
4130-MZLCC,No,2023-12-01
6390-DSAZX,Yes,2023-12-01
6745-JEFZB,No,2023-12-01
1343-EHPYB,Yes,2023-12-01
9833-TGFHX,No,2023-12-01
5686-CMAWK,No,2023-12-01
5876-QMYLD,No,2023-12-01
5564-NEMQO,Yes,2023-12-01
3577-AMVUX,No,2023-12-01
1452-VOQCH,No,2023-12-01
6227-HWPWX,Yes,2023-12-01
7783-YKGDV,Yes,2023-12-01
7531-GQHME,No,2023-12-01
5394-MEITZ,No,2023-12-01
3716-UVSPD,No,2023-12-01
2640-LYMOV,No,2023-12-01
0374-FIUCA,No,2023-12-01
4059-IIEBK,No,2023-12-01
0195-IESCP,Yes,2023-12-01
2085-JVGAD,No,2023-12-01
2826-UWHIS,No,2023-12-01
8338-QIUNR,No,2023-12-01
6952-OMNWB,No,2023-12-01
7503-MIOGA,No,2023-12-01
5684-FJVYR,No,2023-12-01
0322-CHQRU,Yes,2023-12-01
3009-JWMPU,Yes,2023-12-01
4178-EGMON,No,2023-12-01
4625-LAMOB,No,2023-12-01
5275-PMFUT,No,2023-12-01
9342-VNIMQ,No,2023-12-01
2267-FPIMA,No,2023-12-01
5149-TGWDZ,No,2023-12-01
0347-UBKUZ,No,2023-12-01
5651-YLPRD,No,2023-12-01
6461-PPAXN,No,2023-12-01
3234-VKACU,No,2023-12-01
9391-TTOYH,No,2023-12-01
9948-YPTDG,Yes,2023-12-01
0376-YMCJC,Yes,2023-12-01
0455-XFASS,No,2023-12-01
