customerID,Churn,snapdate
3668-QPYBK,Yes,2023-04-01
1066-JKSGK,Yes,2023-04-01
9867-JCZSP,No,2023-04-01
0526-SXDJP,No,2023-04-01
9191-MYQKX,Yes,2023-04-01
7123-WQUHX,No,2023-04-01
0404-SWRVG,Yes,2023-04-01
1095-WGNGG,No,2023-04-01
4482-EWFMI,No,2023-04-01
9367-WXLCH,Yes,2023-04-01
3363-DTIVD,No,2023-04-01
6469-MRVET,No,2023-04-01
7576-ASEJU,No,2023-04-01
7529-ZDFXI,No,2023-04-01
2080-SRCDE,No,2023-04-01
8266-VBFQL,No,2023-04-01
8705-WZCYL,No,2023-04-01
7520-HQWJU,No,2023-04-01
0104-PPXDV,No,2023-04-01
8204-YJCLA,No,2023-04-01
0979-PHULV,Yes,2023-04-01
7663-ZTEGJ,No,2023-04-01
0206-TBWLC,No,2023-04-01
0880-TKATG,Yes,2023-04-01
4612-SSVHJ,No,2023-04-01
3957-HHLMR,No,2023-04-01
0913-XWSCN,No,2023-04-01
2866-IKBTM,No,2023-04-01
3701-SFMUH,No,2023-04-01
2865-TCHJW,Yes,2023-04-01
1096-ADRUX,No,2023-04-01
4851-BQDNX,No,2023-04-01
0970-ETWGE,Yes,2023-04-01
3030-ZKIWL,No,2023-04-01
4957-TREIR,No,2023-04-01
1766-GKNMI,No,2023-04-01
4952-YSOGZ,Yes,2023-04-01
5138-WVKYJ,Yes,2023-04-01
7379-POKDZ,Yes,2023-04-01
0285-INHLN,No,2023-04-01
8859-AXJZP,No,2023-04-01
7975-TZMLR,No,2023-04-01
1038-ZAGBI,Yes,2023-04-01
0947-MUGVO,Yes,2023-04-01
3908-BLSYF,Yes,2023-04-01
2719-BDAQO,Yes,2023-04-01
4301-VVZKA,No,2023-04-01
7567-ECMCM,No,2023-04-01
9489-UTFKA,No,2023-04-01
2483-XSSMZ,No,2023-04-01
8120-JDCAM,No,2023-04-01
8242-SOQUO,No,2023-04-01
7296-PIXQY,No,2023-04-01
1730-VFMWO,No,2023-04-01
4367-NUYAO,No,2023-04-01
8824-RWFXJ,Yes,2023-04-01
4081-DYXAV,Yes,2023-04-01
2460-NGXBJ,No,2023-04-01
9359-UGBTK,No,2023-04-01
3164-YAXFY,No,2023-04-01
3927-NLNRY,Yes,2023-04-01
9091-WTUUY,No,2023-04-01
0668-OGMHD,No,2023-04-01
6625-UTXEW,No,2023-04-01
6260-ONULR,No,2023-04-01
3230-IUALN,No,2023-04-01
0114-RSRRW,No,2023-04-01
2017-CCBLH,No,2023-04-01
2568-BRGYX,Yes,2023-04-01
4538-WNTMJ,No,2023-04-01
6240-EURKS,Yes,2023-04-01
3870-SPZSI,No,2023-04-01
3253-HKOKL,No,2023-04-01
9824-QCJPK,No,2023-04-01
9290-SHCMB,No,2023-04-01
5724-BIDBU,No,2023-04-01
5766-XQXMQ,Yes,2023-04-01
9798-OPFEM,No,2023-04-01
8259-NFJTV,No,2023-04-01
5127-BZENZ,No,2023-04-01
6032-KRXXO,Yes,2023-04-01
2361-UPSND,No,2023-04-01
1498-DQNRX,No,2023-04-01
2058-DCJBE,Yes,2023-04-01
9225-BZLNZ,No,2023-04-01
4423-YLHDV,Yes,2023-04-01
9060-HJJRW,No,2023-04-01
5318-IXUZF,Yes,2023-04-01
9470-XCCEM,No,2023-04-01
8623-ULFNQ,No,2023-04-01
7492-TAFJD,No,2023-04-01
4911-BANWH,Yes,2023-04-01
6959-GQEGV,No,2023-04-01
0523-VNGTF,No,2023-04-01
5832-EXGTT,No,2023-04-01
1951-IEYXM,No,2023-04-01
8201-AAXCB,No,2023-04-01
3764-MNMOI,No,2023-04-01
3511-APPBJ,No,2023-04-01
3190-FZATL,No,2023-04-01
0017-DINOC,No,2023-04-01
5989-PGKJB,No,2023-04-01
7361-YPXFS,No,2023-04-01
7996-MHXLW,No,2023-04-01
3486-KHMLI,No,2023-04-01
2911-WDXMV,No,2023-04-01
4123-FCVCB,No,2023-04-01
4223-BKEOR,No,2023-04-01
6635-CPNUN,No,2023-04-01
2530-FMFXO,No,2023-04-01
5931-FLJJF,Yes,2023-04-01
8378-LKJAF,No,2023-04-01
3378-AJRAO,No,2023-04-01
4529-CKBCL,Yes,2023-04-01
1587-FKLZB,Yes,2023-04-01
7579-KKLOE,No,2023-04-01
1306-RPWXZ,No,2023-04-01
1552-AAGRX,No,2023-04-01
7989-AWGEH,No,2023-04-01
6114-TCFID,No,2023-04-01
7623-HKYRK,No,2023-04-01
9603-OAIHC,No,2023-04-01
2205-YMZZJ,Yes,2023-04-01
2585-KTFRE,No,2023-04-01
9588-OZDMQ,No,2023-04-01
9067-YGSCA,No,2023-04-01
0661-KBKPA,No,2023-04-01
4826-DXMUP,No,2023-04-01
0277-ORXQS,No,2023-04-01
7145-FEJWU,No,2023-04-01
1135-HIORI,No,2023-04-01
5315-CKEQK,No,2023-04-01
2195-ZRVAX,Yes,2023-04-01
8348-HFYIV,Yes,2023-04-01
9462-MJUAW,Yes,2023-04-01
1942-OQFRW,No,2023-04-01
4635-EJYPD,No,2023-04-01
3948-KXDUF,No,2023-04-01
8929-KSWIH,No,2023-04-01
7037-MTYVW,No,2023-04-01
3001-CBHLQ,Yes,2023-04-01
9170-GYZJC,Yes,2023-04-01
1215-VFYVK,No,2023-04-01
5027-QPKTE,Yes,2023-04-01
6652-YFFJO,No,2023-04-01
1658-TJVOA,No,2023-04-01
3348-CFRNX,Yes,2023-04-01
5310-NOOVA,No,2023-04-01
3237-AJGEH,Yes,2023-04-01
5266-PFRQK,No,2023-04-01
9513-DXHDA,No,2023-04-01
1796-JANOW,No,2023-04-01
1322-AGOQM,Yes,2023-04-01
8070-AAWZP,No,2023-04-01
3401-URHDA,No,2023-04-01
0516-WJVXC,Yes,2023-04-01
8395-ETZKQ,No,2023-04-01
4892-VLANZ,Yes,2023-04-01
6429-SHBCB,No,2023-04-01
6568-POCUI,No,2023-04-01
5501-TVMGM,No,2023-04-01
6817-WTYHE,No,2023-04-01
3717-FDJFU,No,2023-04-01
5498-TXHLF,Yes,2023-04-01
0330-BGYZE,No,2023-04-01
7774-OJSXI,Yes,2023-04-01
8058-JMEQO,Yes,2023-04-01
0384-LPITE,No,2023-04-01
3658-KIBGF,Yes,2023-04-01
6285-FTQBF,No,2023-04-01
4951-UKAAQ,Yes,2023-04-01
1837-YQUCE,No,2023-04-01
0468-YRPXN,No,2023-04-01
3834-XUIFC,Yes,2023-04-01
2828-SLQPF,No,2023-04-01
6738-ISCBM,No,2023-04-01
0969-RGKCU,No,2023-04-01
1301-LOPVR,No,2023-04-01
1624-NALOJ,Yes,2023-04-01
6357-JJPQT,No,2023-04-01
3038-PQIUY,No,2023-04-01
3569-JFODW,No,2023-04-01
2107-FBPTK,No,2023-04-01
6410-LEFEN,Yes,2023-04-01
3716-BDVDB,Yes,2023-04-01
4818-QIUFN,Yes,2023-04-01
8328-SKJNO,No,2023-04-01
9822-WMWVG,No,2023-04-01
0430-IHCDJ,No,2023-04-01
8800-JOOCF,No,2023-04-01
7698-YFGEZ,No,2023-04-01
6137-NICCO,No,2023-04-01
1194-HVAIF,No,2023-04-01
5854-KSRBJ,No,2023-04-01
9348-YVOMK,No,2023-04-01
5999-LCXAO,No,2023-04-01
6173-GOLSU,No,2023-04-01
6959-UWKHF,Yes,2023-04-01
8972-HJWNV,Yes,2023-04-01
9365-CSLBQ,No,2023-04-01
9823-EALYC,No,2023-04-01
5863-OOKCL,No,2023-04-01
5404-GGUKR,No,2023-04-01
1915-IOFGU,Yes,2023-04-01
0112-QWPNC,Yes,2023-04-01
1919-RTPQD,No,2023-04-01
4632-XJMEX,No,2023-04-01
2969-VAPYH,No,2023-04-01
0769-MURVM,No,2023-04-01
4902-OHLSK,Yes,2023-04-01
3146-JTQHR,No,2023-04-01
6480-YAGIY,No,2023-04-01
6124-ACRHJ,No,2023-04-01
5485-WUYWF,Yes,2023-04-01
5811-IWXYM,No,2023-04-01
9134-WYRVP,No,2023-04-01
7394-LWLYN,No,2023-04-01
5792-JALQC,No,2023-04-01
8430-TWCBX,No,2023-04-01
2277-VWCNI,No,2023-04-01
9039-RBEEE,Yes,2023-04-01
6874-SGLHU,No,2023-04-01
9837-BMCLM,Yes,2023-04-01
6087-MVHJH,Yes,2023-04-01
6711-FLDFB,Yes,2023-04-01
1264-BYWMS,Yes,2023-04-01
7305-ZWMAJ,No,2023-04-01
9029-FEGVJ,No,2023-04-01
5322-TEUJK,No,2023-04-01
6122-LJADA,No,2023-04-01
1240-HCBOH,No,2023-04-01
8705-DWKTI,No,2023-04-01
5458-CQJTA,Yes,2023-04-01
4018-KJYUY,No,2023-04-01
0504-HHAPI,Yes,2023-04-01
6008-NAIXK,No,2023-04-01
7581-EBBOU,No,2023-04-01
8544-JNBOX,No,2023-04-01
7594-LZNWR,No,2023-04-01
6175-IRFIT,No,2023-04-01
9972-NKTFD,No,2023-04-01
2664-XJZNO,No,2023-04-01
5707-ORNDZ,Yes,2023-04-01
3721-CNEYS,Yes,2023-04-01
8404-VIOMB,No,2023-04-01
5092-STPKP,No,2023-04-01
7839-NUIAA,No,2023-04-01
2626-URJFX,Yes,2023-04-01
7088-FBAWU,No,2023-04-01
7124-UGSUR,Yes,2023-04-01
0567-XRHCU,No,2023-04-01
2599-CIPQE,No,2023-04-01
1561-BWHIN,No,2023-04-01
2911-UREFD,Yes,2023-04-01
8779-YIQQA,No,2023-04-01
9070-BCKQP,No,2023-04-01
4353-HYOJD,No,2023-04-01
6408-OTUBZ,No,2023-04-01
4801-KFYKL,No,2023-04-01
3823-KYNQY,No,2023-04-01
8591-TKMZH,No,2023-04-01
6854-EXGSF,No,2023-04-01
5366-IJEQJ,Yes,2023-04-01
4560-WQAQW,No,2023-04-01
3049-SOLAY,Yes,2023-04-01
9700-ISPUP,No,2023-04-01
8731-WBBMB,No,2023-04-01
3521-SYVOR,Yes,2023-04-01
0485-ZBSLN,No,2023-04-01
6229-UOLQL,No,2023-04-01
5057-RKGLH,No,2023-04-01
3563-SVYLG,No,2023-04-01
2481-SBOYW,No,2023-04-01
9289-LBQVU,No,2023-04-01
6289-CPNLD,Yes,2023-04-01
3755-JBMNH,Yes,2023-04-01
2619-WFQWU,Yes,2023-04-01
2990-OGYTD,No,2023-04-01
8023-QHAIO,No,2023-04-01
7601-DHFWZ,No,2023-04-01
9152-AMKAK,No,2023-04-01
4391-RESHN,Yes,2023-04-01
2320-TZRRH,No,2023-04-01
3244-DCJWY,Yes,2023-04-01
3841-CONLJ,No,2023-04-01
5287-QWLKY,Yes,2023-04-01
3096-JRDSO,Yes,2023-04-01
5135-GRQJV,No,2023-04-01
1421-HCERK,No,2023-04-01
4871-JTKJF,Yes,2023-04-01
3570-YUEKJ,No,2023-04-01
9112-WSNPU,No,2023-04-01
2971-SGAFL,No,2023-04-01
9584-EXCDZ,No,2023-04-01
2138-VFAPZ,No,2023-04-01
7054-ENNGU,No,2023-04-01
5965-GGPRW,No,2023-04-01
7240-ETPTR,Yes,2023-04-01
3842-QTGDL,No,2023-04-01
3721-CNZHX,No,2023-04-01
3727-RJMEO,Yes,2023-04-01
5025-GOOKI,No,2023-04-01
4750-UKWJK,No,2023-04-01
3055-OYMSE,No,2023-04-01
4523-WXCEF,Yes,2023-04-01
9795-NREXC,No,2023-04-01
7609-NRNCA,No,2023-04-01
3982-XWFZQ,Yes,2023-04-01
9000-PLFUZ,No,2023-04-01
2925-VDZHY,No,2023-04-01
8559-CIZFV,Yes,2023-04-01
0130-SXOUN,No,2023-04-01
8265-HKSOW,No,2023-04-01
0824-VWDPO,No,2023-04-01
1354-YZFNB,No,2023-04-01
9250-WYPLL,Yes,2023-04-01
8752-STIVR,Yes,2023-04-01
3384-CTMSF,No,2023-04-01
6856-RAURS,No,2023-04-01
8608-OZTLB,No,2023-04-01
8510-TMWYB,No,2023-04-01
8668-KNZTI,No,2023-04-01
0254-WWRKD,No,2023-04-01
8413-VONUO,Yes,2023-04-01
5419-JPRRN,Yes,2023-04-01
6103-QCKFX,No,2023-04-01
7233-IOQNP,No,2023-04-01
3315-TOTBP,Yes,2023-04-01
3621-CEOVK,Yes,2023-04-01
9558-IHEZX,No,2023-04-01
4657-FWVFY,No,2023-04-01
4662-EKDPQ,Yes,2023-04-01
4747-LCAQL,No,2023-04-01
6810-VCAEX,No,2023-04-01
9589-ABEPT,No,2023-04-01
2027-CWDNU,No,2023-04-01
5481-NTDOH,No,2023-04-01
1960-UOTYM,No,2023-04-01
9863-JZAIC,Yes,2023-04-01
1596-OQSPS,No,2023-04-01
5626-MGTUK,No,2023-04-01
5389-FFVKB,Yes,2023-04-01
5546-QUERU,No,2023-04-01
1273-MTETI,Yes,2023-04-01
8065-QBYTO,No,2023-04-01
5820-PTRYM,No,2023-04-01
9398-MMQTO,No,2023-04-01
3454-JFUBC,No,2023-04-01
0886-QGENL,Yes,2023-04-01
8468-FZTOE,No,2023-04-01
9586-JGQKH,No,2023-04-01
7203-OYKCT,No,2023-04-01
3186-AJIEK,No,2023-04-01
